Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_PTM	KW-0597~Phosphoprotein	94	47.23618090452261	0.06943284149908974	SLC25A1, LIN54, RPL32, EHMT2, MCM9, KIF14, C1ORF131, SLC6A1, UBE2Z, MYPN, MTBP, SAMD14, XPO4, PSMD4, BCL7B, PSMD3, CEP97, SPG11, GEN1, BCAS3, PRM2, NCOA5, DIS3, DNMT3A, KCTD2, TUBG2, CKAP5, CNKSR2, LSG1, ACAP1, ALS2, POLR1A, LRRC7, MYL3, AGPS, NOS1AP, SPNS1, NHP2, KCNQ5, MAPT, GRAMD1B, CTDP1, WDR26, LAMA1, DLX5, CSTF3, AMIGO1, ADAM22, SLC3A2, GATA2, CAMKK1, MED12L, CAMSAP1, ZBTB40, PLD2, BRIP1, CUX2, CAND1, FIP1L1, SLITRK1, GNA12, PMS2, ZKSCAN5, CLSPN, SAMD1, RPL18, ZC3H14, WWOX, ANKRD34A, GABBR2, POU2F1, YTHDF2, BRF1, INTS1, CCDC138, EAF1, OTOP3, MIB1, ASXL1, ITCH, HNRNPK, POLR3D, PSMC1, TRMT6, NF1, SPDYA, EIF3H, STUB1, TUBGCP3, NOL10, TMCC1, FARSA, ZCCHC3, RCOR1	143	8392	14201	1.1123597565446945	0.6602059101736177	0.38161210383402744	0.38161210383402744
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription from RNA polymerase II promoter	24	12.060301507537687	0.07148210174404299	BARHL1, POU2F1, CTDP1, DLX5, CRX, ZNF12, MED12L, MED6, ZBTB40, ZBTB9, ZNF90, BRIP1, CUX2, HNRNPK, ZFP41, LHX2, ZNF835, BCL7B, RUVBL1, ZKSCAN5, ZNF226, MXD3, RCOR1, ZNF134	188	1736	19462	1.4311697225218158	1.0	1.0	1.0
UP_KW_PTM	KW-0832~Ubl conjugation	35	17.587939698492463	0.07155226946888014	LIN54, PIWIL1, RPL32, EHMT2, SLC3A2, GATA2, ZBTB40, PSMD4, PSMD3, SUMO2, RUVBL1, ZKSCAN5, CLSPN, RPL18, ZC3H14, WWOX, BCAS3, YTHDF2, DNMT3A, ZNF12, MED6, MIB1, ZBTB9, ASXL1, ITCH, HNRNPK, SYF2, PSMC1, POLR3D, NHP2, EIF3H, STUB1, MAPT, RCOR1, ZNF134	143	2662	14201	1.3056984337976074	0.671631200826271	0.38161210383402744	0.38161210383402744
UP_SEQ_FEATURE	DOMAIN:BTB	5	2.512562814070352	0.0766083370499768	ZBTB9, KCTD2, KCNA7, BTBD8, ZBTB40	192	172	20583	3.116369912790698	1.0	1.0	1.0
UP_KW_CELLULAR_COMPONENT	KW-0966~Cell projection	19	9.547738693467336	0.07732350261934856	PTPRS, AMIGO1, WDR19, ADAM22, SLC6A1, LYZL4, BTBD8, CPLX1, GABRG2, ODF2L, HNRNPK, NOS1AP, HYDIN, EFHB, MAPT, DRD1, SLC25A31, SPG11, SCN1B	180	1249	17831	1.5069344364380393	0.9490868512110648	0.4448772043715905	0.4448772043715905
UP_SEQ_FEATURE	REPEAT:Solcar 3	3	1.507537688442211	0.0785549562074244	SLC25A1, SLC25A40, SLC25A31	192	50	20583	6.4321874999999995	1.0	1.0	1.0
UP_SEQ_FEATURE	CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO); alternate	3	1.507537688442211	0.0785549562074244	HNRNPK, SUMO2, NHP2	192	50	20583	6.4321874999999995	1.0	1.0	1.0
KEGG_PATHWAY	hsa03050:Proteasome	3	1.507537688442211	0.08044314132589814	PSMD4, PSMC1, PSMD3	89	46	8586	6.291646311675622	0.9999938093238715	1.0	1.0
UP_SEQ_FEATURE	ZN_FING:C2H2-type 11; atypical	2	1.0050251256281406	0.08049685469648962	ZKSCAN5, ZBTB40	192	9	20583	23.822916666666664	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0008540~proteasome regulatory particle, base subcomplex	2	1.0050251256281406	0.08142060771233117	PSMD4, PSMC1	195	9	20660	23.544159544159545	0.999999999999381	1.0	1.0
UP_SEQ_FEATURE	REPEAT:LRR 8	5	2.512562814070352	0.08184108513074992	LRRC7, SLITRK1, CEP97, LGR5, RXFP1	192	176	20583	3.0455433238636367	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006606~protein import into nucleus	4	2.0100502512562812	0.08233815112002328	NF1, NUTF2, DRD1, SPG11	188	106	19462	3.90646326776395	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0099061~integral component of postsynaptic density membrane	3	1.507537688442211	0.08294351247791631	PTPRS, SLITRK1, ADAM22	195	51	20660	6.232277526395174	0.9999999999996426	1.0	1.0
GOTERM_BP_DIRECT	GO:1990542~mitochondrial transmembrane transport	2	1.0050251256281406	0.08324250237316265	SLC25A40, SFXN1	188	9	19462	23.004728132387704	1.0	1.0	1.0
UP_KW_CELLULAR_COMPONENT	KW-0496~Mitochondrion	20	10.050251256281408	0.08416595758381443	SLC25A1, WWOX, MTCH2, WDR26, MRPS24, MARS2, PABPC5, HTRA2, HCCS, EXOG, COX7C, MRPL2, LYRM4, FTMT, SPNS1, SLC25A40, SFXN1, PMPCA, SLC25A31, CCDC70	180	1349	17831	1.4686599126925295	0.9613436399918023	0.4448772043715905	0.4448772043715905
INTERPRO	IPR016186:C-type lectin-like	4	2.0100502512562812	0.0856644657061809	FCER2, CLEC1A, PLA2R1, HAPLN4	188	106	19129	3.8396226415094334	1.0	1.0	1.0
UP_KW_DOMAIN	KW-0433~Leucine-rich repeat	7	3.5175879396984926	0.08729253764658113	NLRP11, LRRC7, SLITRK1, AMIGO1, CEP97, LGR5, RXFP1	142	317	14587	2.2683831696805434	0.8068170362689487	0.4626878254555037	0.4626878254555037
UP_SEQ_FEATURE	ZN_FING:PHD-type; atypical	2	1.0050251256281406	0.08903311894566601	ASXL1, DNMT3A	192	10	20583	21.440624999999997	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0071546~pi-body	2	1.0050251256281406	0.0900499429548095	ANKRD34A, MOV10L1	195	10	20660	21.18974358974359	0.9999999999999728	1.0	1.0
GOTERM_MF_DIRECT	GO:0035091~phosphatidylinositol binding	4	2.0100502512562812	0.09039369844596039	BCAS3, TNFAIP8L3, MAPT, PLD2	184	110	18976	3.750197628458498	0.9999999999999898	1.0	1.0
GOTERM_BP_DIRECT	GO:0033314~mitotic DNA replication checkpoint	2	1.0050251256281406	0.09205521260244678	HUS1B, CLSPN	188	10	19462	20.704255319148935	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0043139~5'-3' DNA helicase activity	2	1.0050251256281406	0.09237930752515555	BRIP1, RUVBL1	184	10	18976	20.62608695652174	0.9999999999999951	1.0	1.0
GOTERM_MF_DIRECT	GO:0015180~L-alanine transmembrane transporter activity	2	1.0050251256281406	0.09237930752515555	SFXN1, SLC3A2	184	10	18976	20.62608695652174	0.9999999999999951	1.0	1.0
GOTERM_BP_DIRECT	GO:0050877~neurological system process	3	1.507537688442211	0.095041593205823	WDR19, GABRG2, GABRG1	188	54	19462	5.751182033096926	1.0	1.0	1.0
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=6	15	7.537688442211055	0.09717592096700103	SLC25A1, GABBR2, MTCH2, NPFFR1, FRRS1, TAS2R38, SLC6A1, CELSR2, RXFP1, OR2S2, GPR137, SLC25A40, DRD1, SLC25A31, LGR5	192	1027	20583	1.5657710564751706	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0000151~ubiquitin ligase complex	4	2.0100502512562812	0.09793165065662769	CAND1, WDR26, STUB1, MED6	195	117	20660	3.622178391409161	0.9999999999999984	1.0	1.0
