Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_DISEASE	KW-0038~Ectodermal dysplasia	9	2.5069637883008355	1.3945966681660905E-5	GJB2, WNT10A, CDH3, KRT17, CDH1, KRT16, COL11A1, CST6, KRT6B	99	55	4728	7.814876033057851	6.134385823843846E-4	6.136225339930798E-4	5.85730600629758E-4
UP_KW_MOLECULAR_FUNCTION	KW-0482~Metalloprotease	13	3.6211699164345403	1.6246893158462242E-5	CPA2, CPA1, CPB1, MMP7, MMP1, MMP9, MMP12, MMP11, ADAM28, ANPEP, MMP17, DPEP1, ADAM8	206	156	11871	4.802184466019417	0.0012015574115370464	4.007566979087353E-4	3.899254358030938E-4
UP_SEQ_FEATURE	CARBOHYD:N-linked (Glc) (glycation) lysine; alternate	4	1.1142061281337048	1.9090637706562807E-5	ALB, HBB, HBA2, HBA1	350	4	20583	58.808571428571426	0.03171160179684762	0.005370832741446336	0.005304015509473366
INTERPRO	IPR018064:Metallothionein, vertebrate, metal binding site	5	1.392757660167131	2.0269382722885185E-5	MT1M, MT1F, MT1G, MT1B, MT1E	347	10	19129	27.563400576368874	0.01308881884629265	0.002635019753975074	0.0025417805934498023
KEGG_PATHWAY	hsa04978:Mineral absorption	9	2.5069637883008355	2.8545548479219547E-5	TRPV6, VDR, FXYD2, MT1M, MT1F, MT1G, SLC26A9, MT1B, MT1E	178	60	8586	7.235393258426966	0.006969359778720263	0.0023312197924695963	0.002236067964205531
GOTERM_MF_DIRECT	GO:0043177~organic acid binding	5	1.392757660167131	3.2396315543756895E-5	HBB, HBA2, HBD, HBA1	347	11	18976	24.857217710243646	0.01816951881981388	0.0036672629195532804	0.0035571154467045067
GOTERM_BP_DIRECT	GO:0006882~cellular zinc ion homeostasis	7	1.9498607242339834	3.348461986643936E-5	SLC30A2, MT1M, MT1F, SLC39A5, MT1G, MT1B, MT1E	340	36	19462	11.130228758169935	0.06477707998094073	0.006696923973287872	0.006583076265741978
UP_SEQ_FEATURE	REGION:Triple-helical region	6	1.6713091922005572	3.5640913814657324E-5	COL17A1, COL1A1, COL3A1, COL11A1, COL8A2, COL10A1	350	23	20583	15.341366459627329	0.058388899996424826	0.00677348864266473	0.006689221307655276
UP_SEQ_FEATURE	REGION:Alpha	5	1.392757660167131	3.611457214690911E-5	MT1M, MT1F, MT1G, MT1B, MT1E	350	12	20583	24.50357142857143	0.0591414773812039	0.00677348864266473	0.006689221307655276
UP_SEQ_FEATURE	REGION:Beta	5	1.392757660167131	3.611457214690911E-5	MT1M, MT1F, MT1G, MT1B, MT1E	350	12	20583	24.50357142857143	0.0591414773812039	0.00677348864266473	0.006689221307655276
UP_KW_LIGAND	KW-0104~Cadmium	5	1.392757660167131	3.6551852767026206E-5	MT1M, MT1F, MT1G, MT1B, MT1E	147	10	6902	23.476190476190478	0.0012420137689396205	6.213814970394455E-4	5.665537178889062E-4
GOTERM_BP_DIRECT	GO:0006805~xenobiotic metabolic process	11	3.064066852367688	4.155913928395898E-5	NQO1, SULT1B1, CYP2C9, GSTA5, GSTA3, GSTA2, NR1I2, AOX1, UGT1A8, CYP2C18, UGT1A6	340	118	19462	5.336041874376869	0.07975929360824208	0.007556207142537996	0.00742775162111485
GOTERM_CC_DIRECT	GO:0005581~collagen trimer	10	2.785515320334262	4.635545261461917E-5	COL17A1, COL1A1, COL3A1, COL1A2, MMP1, COL11A1, COL8A2, COL10A1, CD36, CTHRC1	354	98	20660	5.95526346131673	0.01536383338333891	0.0019353401466603503	0.001813657083546975
INTERPRO	IPR001818:Peptidase M10, metallopeptidase	6	1.6713091922005572	4.840343284524736E-5	MMP12, MMP11, MMP7, MMP1, MMP17, MMP9	347	23	19129	14.380904648540284	0.03097318325417331	0.004494604478487255	0.004335564627710013
INTERPRO	IPR021190:Peptidase M10A	6	1.6713091922005572	4.840343284524736E-5	MMP12, MMP11, MMP7, MMP1, MMP17, MMP9	347	23	19129	14.380904648540284	0.03097318325417331	0.004494604478487255	0.004335564627710013
GOTERM_MF_DIRECT	GO:0019825~oxygen binding	7	1.9498607242339834	5.075781633782808E-5	ALB, HBB, HBA2, HBD, HBA1, CYP2C18	347	37	18976	10.345977101020328	0.028320880679547633	0.004788154007868448	0.00464434019491127
GOTERM_CC_DIRECT	GO:0031838~haptoglobin-hemoglobin complex	5	1.392757660167131	5.303051416787851E-5	HBB, HBA2, HBD, HBA1	354	13	20660	22.446762277270754	0.0175567143086085	0.0019680213035634915	0.001844283437171775
INTERPRO	IPR000006:Metallothionein, vertebrate	5	1.392757660167131	6.610417231626148E-5	MT1M, MT1F, MT1G, MT1B, MT1E	347	13	19129	21.20261582797606	0.04205904089834611	0.005314105308710473	0.00512606773624841
UP_KW_BIOLOGICAL_PROCESS	KW-0561~Oxygen transport	5	1.392757660167131	6.619781115247675E-5	HBB, HBA2, HBD, HBA1	191	14	11376	21.271503365744202	0.005347849255153081	0.002028968338233405	0.0019287723709132372
GOTERM_MF_DIRECT	GO:0070492~oligosaccharide binding	5	1.392757660167131	6.819067041675043E-5	LGALS3, REG3A, REG1B, ITLN2, REG3G	347	13	18976	21.033030370206163	0.03786185375059192	0.005513702779411535	0.005348096865542284
GOTERM_BP_DIRECT	GO:0030574~collagen catabolic process	7	1.9498607242339834	7.183958711520933E-5	MMP12, MMP11, MMP7, MMP1, MMP17, PRSS2, MMP9	340	41	19462	9.772883787661407	0.1338388786896587	0.011973264519201554	0.01176971902237513
GOTERM_CC_DIRECT	GO:0005833~hemoglobin complex	5	1.392757660167131	7.324406453009774E-5	HBB, HBA2, HBD, HBA1	354	14	20660	20.843422114608554	0.024167585239782796	0.0024463517553052643	0.0022925392197920592
UP_KW_BIOLOGICAL_PROCESS	KW-0130~Cell adhesion	22	6.128133704735376	7.514697549012612E-5	POSTN, LAMB3, TTYH1, NTM, ITGA2, CTNND2, LAMA3, DPT, LAMC2, THBS2, CUZD1, CDH3, NPHS1, FAP, CDH1, CEACAM6, CEACAM5, CDH11, COL8A2, ITGB6, PKP3, CD36	191	493	11376	2.6578592440767603	0.0060686446680321415	0.002028968338233405	0.0019287723709132372
GOTERM_BP_DIRECT	GO:0015670~carbon dioxide transport	5	1.392757660167131	7.885331583279851E-5	HBB, HBA2, HBD, AQP5, HBA1	340	14	19462	20.44327731092437	0.14590499972265547	0.012131279358892078	0.011925047609790913
UP_SEQ_FEATURE	MOTIF:Cysteine switch	7	1.9498607242339834	8.173656059866712E-5	MMP12, MMP11, ADAM28, MMP7, MMP1, MMP17, MMP9	350	43	20583	9.573488372093024	0.12888123202742263	0.011533129383847481	0.011389648508811464
UP_KW_MOLECULAR_FUNCTION	KW-0378~Hydrolase	53	14.763231197771587	8.340568110025675E-5	PRSS1, PCSK9, PLAT, PRSS22, ADARB2, CAPN8, CAPN9, PLAU, ANPEP, LIPH, CTSG, PRSS3, CTSE, PRSS2, APOBEC1, CPA2, CPA1, APOBEC2, MMP7, MMP1, CTRB2, AMY1C, CTRB1, CEL, MMP9, MMP12, MMP11, PLA2G10, MMP17, RGN, DPEP1, ADAM8, DNASE1, PNLIP, MGLL, CPB1, KLK1, PLA2G1B, HPN, TMPRSS4, KLK8, KLK7, ADAM28, RHBDL2, PRSS36, SULF1, LYZ, KLK10, KLK11, SULF2, FAP, CTRL, CTRC	206	1797	11871	1.6996045188582913	0.0061532684303428065	0.00154300510035475	0.0015013022598046215
INTERPRO	IPR023587:Metallothionein domain, vertebrate	5	1.392757660167131	9.122867560515163E-5	MT1M, MT1F, MT1G, MT1B, MT1E	347	14	19129	19.68814326883491	0.05757726723899681	0.005314105308710473	0.00512606773624841
INTERPRO	IPR003019:Metallothionein superfamily, eukaryotic	5	1.392757660167131	9.122867560515163E-5	MT1M, MT1F, MT1G, MT1B, MT1E	347	14	19129	19.68814326883491	0.05757726723899681	0.005314105308710473	0.00512606773624841
INTERPRO	IPR017854:Metallothionein domain	5	1.392757660167131	9.122867560515163E-5	MT1M, MT1F, MT1G, MT1B, MT1E	347	14	19129	19.68814326883491	0.05757726723899681	0.005314105308710473	0.00512606773624841
UP_SEQ_FEATURE	PROPEP:N-terminal propeptide	4	1.1142061281337048	9.306406410078252E-5	COL1A1, COL3A1, COL1A2, COL11A1	350	6	20583	39.205714285714286	0.14538093767803661	0.011533129383847481	0.011389648508811464
UP_SEQ_FEATURE	BINDING:in inhibited form	7	1.9498607242339834	9.330390152911798E-5	MMP12, MMP11, ADAM28, MMP7, MMP1, MMP17, MMP9	350	44	20583	9.355909090909092	0.14572688863105576	0.011533129383847481	0.011389648508811464
UP_SEQ_FEATURE	DOMAIN:Globin family profile	5	1.392757660167131	9.565391669067816E-5	HBB, HBA2, HBD, HBA1	350	15	20583	19.602857142857143	0.1491092475842486	0.011533129383847481	0.011389648508811464
UP_SEQ_FEATURE	BINDING:distal binding residue	5	1.392757660167131	9.565391669067816E-5	HBB, HBA2, HBD, HBA1	350	15	20583	19.602857142857143	0.1491092475842486	0.011533129383847481	0.011389648508811464
GOTERM_CC_DIRECT	GO:0005788~endoplasmic reticulum lumen	17	4.735376044568245	9.755088852497999E-5	COL17A1, PDIA2, COL11A1, WNT5A, PCSK9, IL27, F5, COL1A1, COL3A1, VCAN, COL1A2, ALB, COL8A2, COL10A1, ERP27, GHRL, MATN3	354	311	20660	3.1901829345831745	0.0320584599814544	0.00296199970612212	0.0027757661916653397
GOTERM_BP_DIRECT	GO:0042744~hydrogen peroxide catabolic process	6	1.6713091922005572	1.100437355248315E-4	GPX3, HBB, HBA2, HBD, HBA1	340	28	19462	12.265966386554622	0.19756111413385868	0.0157205336464045	0.015453284574415622
UP_KW_LIGAND	KW-0480~Metal-thiolate cluster	5	1.392757660167131	1.184269184942141E-4	MT1M, MT1F, MT1G, MT1B, MT1E	147	13	6902	18.05860805860806	0.004018657170141937	0.0013421717429344265	0.0012237448244402124
INTERPRO	IPR012292:Globin, structural domain	5	1.392757660167131	1.2263319943178015E-4	HBB, HBA2, HBD, HBA1	347	15	19129	18.375600384245917	0.07662188317939889	0.005314105308710473	0.00512606773624841
INTERPRO	IPR021158:Peptidase M10A, cysteine switch, zinc binding site	5	1.392757660167131	1.2263319943178015E-4	MMP12, MMP11, MMP7, MMP1, MMP9	347	15	19129	18.375600384245917	0.07662188317939889	0.005314105308710473	0.00512606773624841
INTERPRO	IPR009050:Globin-like	5	1.392757660167131	1.2263319943178015E-4	HBB, HBA2, HBD, HBA1	347	15	19129	18.375600384245917	0.07662188317939889	0.005314105308710473	0.00512606773624841
INTERPRO	IPR000971:Globin	5	1.392757660167131	1.2263319943178015E-4	HBB, HBA2, HBD, HBA1	347	15	19129	18.375600384245917	0.07662188317939889	0.005314105308710473	0.00512606773624841
GOTERM_BP_DIRECT	GO:0006952~defense response	9	2.5069637883008355	1.2714814086304006E-4	CXCL12, DMBT1, MX1, NOX4, MST1R, INHBA, CXCL13, KCNN4, CXCL5	340	86	19462	5.990355677154583	0.22455052480078697	0.016408228928303008	0.016129289036521856
GOTERM_BP_DIRECT	GO:0010273~detoxification of copper ion	5	1.392757660167131	1.3946994589057558E-4	MT1M, MT1F, MT1G, MT1B, MT1E	340	16	19462	17.887867647058822	0.24342933937473354	0.016408228928303008	0.016129289036521856
GOTERM_BP_DIRECT	GO:0030277~maintenance of gastrointestinal epithelium	5	1.392757660167131	1.3946994589057558E-4	VSIG1, TFF3, TFF2, MUC13, TFF1	340	16	19462	17.887867647058822	0.24342933937473354	0.016408228928303008	0.016129289036521856
UP_KW_CELLULAR_COMPONENT	KW-0084~Basement membrane	7	1.9498607242339834	1.4019306705412242E-4	COL17A1, LAD1, SPARC, LAMB3, LAMA3, COL8A2, LAMC2	327	44	17831	8.675076452599388	0.004895081173420857	0.0016355857822980947	0.0014953927152439725
INTERPRO	IPR006026:Peptidase, metallopeptidase	6	1.6713091922005572	1.5626734903170656E-4	MMP12, MMP11, MMP7, MMP1, MMP17, MMP9	347	29	19129	11.405545066083674	0.09659264472964557	0.006348361054413079	0.006123726740180001
GOTERM_MF_DIRECT	GO:0030020~extracellular matrix structural constituent conferring tensile strength	7	1.9498607242339834	1.5731855393690862E-4	COL17A1, COL1A1, COL3A1, COL1A2, COL11A1, COL8A2, COL10A1	347	45	18976	8.50669228306116	0.08519953293270288	0.010453166534247785	0.010139202168378152
UP_SEQ_FEATURE	SITE:Not glycated	4	1.1142061281337048	1.6081355244842966E-4	ALB, HBB, HBA2, HBA1	350	7	20583	33.604897959183674	0.23774574087230904	0.018096885102196616	0.017871746128768816
GOTERM_MF_DIRECT	GO:0005344~oxygen transporter activity	5	1.392757660167131	1.6621642898980576E-4	HBB, HBA2, HBD, HBA1	347	16	18976	17.089337175792508	0.08979580849315139	0.010453166534247785	0.010139202168378152
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	24	6.685236768802229	1.6713153583617276E-4	POSTN, LAMB3, NTM, ITGA2, CTNND2, LAMA3, DPT, LAMC2, THBS2, CUZD1, LYVE1, LGALS4, COL1A1, EFNB1, VCAN, CDH3, CXCL12, NPHS1, FAP, CLDN23, CDH11, CLDN18, ITGB6, CD36	340	567	19462	2.4229069405539994	0.28415456464553535	0.01857017064846364	0.01825447774743976
GOTERM_BP_DIRECT	GO:0031640~killing of cells of other organism	9	2.5069637883008355	2.038121772162368E-4	LGALS3, GSDMB, CXCL12, C6, CXCL13, LYZ, CCL18, CCL17, CXCL14	340	92	19462	5.599680306905371	0.33479891427142194	0.02145391339118282	0.02108919686353271
UP_KW_DOMAIN	KW-0176~Collagen	10	2.785515320334262	2.1058938321694327E-4	COL17A1, COL1A1, COL3A1, COL1A2, MMP1, COL11A1, COL8A2, COL10A1, CD36, CTHRC1	300	100	14587	4.862333333333334	0.005041924061677916	0.0025270725986033193	0.0025270725986033193
GOTERM_MF_DIRECT	GO:0004222~metalloendopeptidase activity	10	2.785515320334262	2.1224700687696017E-4	MMP12, MMP11, ADAM28, MMP7, MMP1, MMP17, ADAM8, PRSS2, MMP9, KLK7	347	112	18976	4.882667764512145	0.11320776413474953	0.011346689901824412	0.011005888261663608
SMART	SM00235:ZnMc	6	1.6713091922005572	2.1696542872624256E-4	MMP12, MMP11, MMP7, MMP1, MMP17, MMP9	203	29	10366	10.564973670800068	0.03244433737845065	0.016489372583194436	0.01616392444010507
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	11	3.064066852367688	2.1986809141416903E-4	MMP11, VCAN, CDH3, CDH1, VDR, CDH11, SPINK5, MST1R, FGFR4, MET, CCL17	340	144	19462	4.372589869281046	0.3558247946571331	0.021986809141416902	0.021613033386012816
GOTERM_MF_DIRECT	GO:0005102~receptor binding	20	5.571030640668524	2.205187083393437E-4	BTNL8, WNT10A, PLA2G1B, FGL1, LAMA3, WNT5A, STYK1, IGFL2, LAMC2, PLAT, PTK6, IL27, CLU, ANO1, CXCL12, NPY, NMU, IAPP, LTB, CCL17	347	412	18976	2.6546543185697096	0.11735072365130039	0.011346689901824412	0.011005888261663608
KEGG_PATHWAY	hsa04975:Fat digestion and absorption	7	1.9498607242339834	2.281671618936062E-4	PNLIPRP1, CLPS, PLA2G1B, PLA2G10, CEL, CD36, PNLIP	178	43	8586	7.852364776587406	0.054373239789035965	0.01397523866598338	0.013404820761249363
UP_SEQ_FEATURE	PROPEP:C-terminal propeptide	4	1.1142061281337048	2.54067878323602E-4	COL1A1, COL3A1, COL1A2, COL11A1	350	8	20583	29.404285714285713	0.3487886717284424	0.025561097393067007	0.025243097958674587
UP_SEQ_FEATURE	BINDING:proximal binding residue	5	1.392757660167131	2.5742811355576963E-4	HBB, HBA2, HBD, HBA1	350	19	20583	15.475939849624059	0.3524728763740943	0.025561097393067007	0.025243097958674587
GOTERM_BP_DIRECT	GO:0098869~cellular oxidant detoxification	8	2.2284122562674096	3.569394703735852E-4	GPX2, GPX3, ALB, HBB, HBA2, HBD, HBA1	340	76	19462	6.025386996904025	0.5103215740341667	0.032828945977741	0.0322708538961194
GOTERM_CC_DIRECT	GO:0016328~lateral plasma membrane	8	2.2284122562674096	3.7400385668157445E-4	GJB2, MYO1A, CDH1, EPCAM, TACSTD2, CLDN18, AKAP7, SLC16A3	354	78	20660	5.985803273938867	0.11745072296316705	0.01024019807435112	0.00959635328524521
GOTERM_BP_DIRECT	GO:0071276~cellular response to cadmium ion	6	1.6713091922005572	3.76608861747819E-4	MT1M, MT1F, MT1G, MT1B, MMP9, MT1E	340	36	19462	9.540196078431372	0.5292177440023438	0.032828945977741	0.0322708538961194
GOTERM_BP_DIRECT	GO:0042572~retinol metabolic process	7	1.9498607242339834	3.775328787440215E-4	SDR16C5, AKR1B10, DHRS9, RBP1, CEL, CYP2C18, PNLIP	340	55	19462	7.28524064171123	0.5300872897721314	0.032828945977741	0.0322708538961194
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	123	34.26183844011142	3.9857058373222917E-4	SPARC, AQP8, CTNND2, LY75, AQP5, SLC4A4, LGALS4, LGALS3, CDH3, VSIG1, VSIG2, PLAU, CDH1, ANPEP, LIPH, SLC16A3, SLC16A5, PLS1, PRKCG, ARL14, SLC30A2, WNT5A, SLC6A14, ACSL5, TM4SF5, DKK1, SDCBP2, MALL, S100A6, DPEP1, ADAM8, PKP3, COL17A1, ADCYAP1R1, SLC45A3, KCNE3, TTYH1, NTM, HPN, IL20RB, DAPP1, MST1R, CYP2C18, EFNB1, SNTG2, C6, PLEK2, C19ORF33, KCNN4, TSPAN1, RHBDL2, S100A10, BTNL8, SYT3, GSDMB, UBE2C, ZBTB16, GP2, PTK6, CYP2C9, ATP4A, GJB2, TRPV6, FXYD3, FXYD2, NOX4, SLC26A9, FGFR4, SLC44A4, PSCA, SLC2A1, PCSK9, HK2, SDR16C5, CLDN23, GSG1, CA4, MUC13, CTSG, PLEKHN1, ITGB6, CD36, CCR6, CEP55, FGFBP1, ANXA3, ITGA2, TMC7, TMC5, F5, CEACAM3, ANO1, GPRC5A, CEACAM7, CEACAM6, CEACAM5, MMP17, CDH11, B3GNT3, CLDN18, LTB, MET, MGLL, ITIH4, SLC43A1, TMPRSS4, AKAP7, ATP2C2, ADAM28, MUC1, EPCAM, EPS8L1, GABRP, STYK1, AHNAK2, SULF1, LYVE1, SULF2, KRT19, NPHS1, FAP, MYO1A, KCNK1	354	5458	20660	1.3152206992068867	0.12466543997507917	0.01024019807435112	0.00959635328524521
INTERPRO	IPR002477:Peptidoglycan binding-like	5	1.392757660167131	4.0524251122616404E-4	MMP12, MMP7, MMP1, MMP17, MMP9	347	20	19129	13.781700288184437	0.2316124254023597	0.015494566605706271	0.01494629732581205
GOTERM_BP_DIRECT	GO:0000902~cell morphogenesis	9	2.5069637883008355	4.413890005375668E-4	CDH3, CDH1, VDR, CDH11, NOX4, ADAM8, ITGB6, CLU, DKK1	340	103	19462	5.001656196459166	0.5864483581323505	0.03678241671146389	0.036157115627369014
GOTERM_MF_DIRECT	GO:0008201~heparin binding	12	3.3426183844011144	4.598730501470401E-4	COL17A1, POSTN, FGFBP1, COL11A1, LIPH, REG4, CTSG, LAMC2, CEL, THBS2, CXCL13, FGFR4	347	179	18976	3.666092444415823	0.22921670463388877	0.021690678865268723	0.021039192044227082
UP_SEQ_FEATURE	REPEAT:Hemopexin 4	5	1.392757660167131	4.6671012727578795E-4	MMP12, MMP11, MMP1, MMP17, MMP9	350	22	20583	13.365584415584415	0.5452423279202154	0.04146351025481737	0.040947672745723085
UP_SEQ_FEATURE	REPEAT:Hemopexin 3	5	1.392757660167131	4.6671012727578795E-4	MMP12, MMP11, MMP1, MMP17, MMP9	350	22	20583	13.365584415584415	0.5452423279202154	0.04146351025481737	0.040947672745723085
KEGG_PATHWAY	hsa04512:ECM-receptor interaction	9	2.5069637883008355	4.743705916060617E-4	COL1A1, COL1A2, LAMB3, ITGA2, LAMA3, LAMC2, CD36, ITGB6, THBS2	178	89	8586	4.877793207928292	0.10974591614999873	0.023244158988697024	0.022295417805484902
UP_KW_PTM	KW-0165~Cleavage on pair of basic residues	17	4.735376044568245	5.083328232978839E-4	SPINK5, PLAT, MST1R, INHBA, MMP11, ADAM28, CDH3, FAP, CDH1, SST, NPY, MMP17, PLA2G10, CDH11, ALB, NMU, IAPP	291	303	14201	2.737992355936625	0.012631101176817205	0.0033041633514362453	0.0026687473223138904
GOTERM_MF_DIRECT	GO:0004601~peroxidase activity	6	1.6713091922005572	5.283743892680311E-4	GPX2, GPX3, HBB, HBA2, HBD, HBA1	347	37	18976	8.867980372303139	0.25854361564557593	0.023004608025054277	0.022313656900626852
UP_SEQ_FEATURE	CARBOHYD:N-linked (Glc) (glycation) lysine	4	1.1142061281337048	5.308489343257452E-4	ALB, HBB, HBA2, HBA1	350	10	20583	23.52342857142857	0.5919277043463126	0.04277250366303284	0.04224038128333871
GOTERM_BP_DIRECT	GO:0010942~positive regulation of cell death	6	1.6713091922005572	5.511400232694805E-4	HBB, HBA2, IAPP, CD36, HBA1, DKK1	340	39	19462	8.806334841628958	0.6679879161263497	0.04409120186155844	0.04334165142991195
UP_SEQ_FEATURE	REPEAT:Hemopexin 1	5	1.392757660167131	5.574615406319446E-4	MMP12, MMP11, MMP1, MMP17, MMP9	350	23	20583	12.78447204968944	0.6098630557484463	0.04277250366303284	0.04224038128333871
UP_SEQ_FEATURE	REPEAT:Hemopexin 2	5	1.392757660167131	5.574615406319446E-4	MMP12, MMP11, MMP1, MMP17, MMP9	350	23	20583	12.78447204968944	0.6098630557484463	0.04277250366303284	0.04224038128333871
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	43	11.977715877437326	5.993360003917151E-4	COL17A1, ADCYAP1R1, AQP8, HPN, SLC43A1, LY75, SLC2A1, IL20RB, MST1R, AQP5, SLC4A4, EFNB1, MUC1, TSPAN8, VSIG2, SLC39A5, CCR6, TSPAN3, CD36, SLC16A3, TSPAN1, SLC16A5, GABRP, SLC6A14, TM4SF5, TMC7, CEL, TMC5, LYVE1, ANO1, ATP4A, GJB2, GPRC5A, NPHS1, TRPV6, FXYD3, CEACAM5, B3GNT3, ADAM8, SLC26A9, FGFR4, KCNK1, MET	354	1455	20660	1.7247752732638282	0.18146427410748678	0.013363665715391847	0.012523435236280384
GOTERM_CC_DIRECT	GO:0001533~cornified envelope	7	1.9498607242339834	6.001646279367596E-4	SCEL, KRT17, KRT16, PKP3, CST6, KLK7, SERPINB5	354	61	20660	6.69723071223488	0.18169091792977576	0.013363665715391847	0.012523435236280384
GOTERM_MF_DIRECT	GO:0031720~haptoglobin binding	4	1.1142061281337048	6.55689692471348E-4	HBB, HBA2, HBD, HBA1	347	10	18976	21.87435158501441	0.31012309030394014	0.02650859756705593	0.02571240294048358
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	12	3.3426183844011144	6.706312135981382E-4	CDH3, NPHS1, TTYH1, CDH1, EPCAM, ITGA2, CTNND2, CDH11, LAMA3, COL8A2, ADAM8, PKP3	340	196	19462	3.504561824729892	0.7386023256147336	0.05158701643062601	0.05071003715130537
INTERPRO	IPR008160:Collagen triple helix repeat	8	2.2284122562674096	7.08961303126121E-4	COL17A1, COL1A1, COL3A1, COL1A2, COL11A1, COL8A2, COL10A1, CTHRC1	347	82	19129	5.3782245027061215	0.36933992990454556	0.02427625416424666	0.023417248247665626
INTERPRO	IPR000585:Hemopexin-like domain	5	1.392757660167131	7.096135832625947E-4	MMP12, MMP11, MMP1, MMP17, MMP9	347	23	19129	11.984087207116902	0.36960745151184504	0.02427625416424666	0.023417248247665626
UP_SEQ_FEATURE	DOMAIN:Fibrillar collagen NC1	4	1.1142061281337048	7.207663685553114E-4	COL1A1, COL3A1, COL1A2, COL11A1	350	11	20583	21.384935064935068	0.703910143784586	0.052897983918320256	0.05223989288616105
GOTERM_BP_DIRECT	GO:0071294~cellular response to zinc ion	5	1.392757660167131	7.294730254551511E-4	MT1M, MT1F, MT1G, MT1B, MT1E	340	24	19462	11.925245098039216	0.7676425686959492	0.054035038922603786	0.05311644326091952
GOTERM_BP_DIRECT	GO:0043588~skin development	6	1.6713091922005572	7.803163121565807E-4	COL1A1, COL3A1, WNT10A, CDH11, LTB, ITGB6	340	42	19462	8.177310924369749	0.7901247211209127	0.05573687943975577	0.054789352489279915
KEGG_PATHWAY	hsa00512:Mucin type O-glycan biosynthesis	6	1.6713091922005572	7.89965981725736E-4	ST6GALNAC1, GALNT5, GALNT3, C1GALT1, B3GNT3, GCNT3	178	36	8586	8.039325842696629	0.17602752311757308	0.032256944253800886	0.030940334284257992
INTERPRO	IPR024079:Metallopeptidase, catalytic domain	8	2.2284122562674096	8.1910032805628E-4	MMP12, MMP11, ADAM28, MMP7, MMP1, MMP17, ADAM8, MMP9	347	84	19129	5.250171538355976	0.4129430136008845	0.025675336694627928	0.024766824780818018
INTERPRO	IPR018487:Hemopexin-like repeats	5	1.392757660167131	8.394884630256564E-4	MMP12, MMP11, MMP1, MMP17, MMP9	347	24	19129	11.484750240153698	0.42067791037075286	0.025675336694627928	0.024766824780818018
UP_SEQ_FEATURE	SITE:(Microbial infection) Cleavage; by N.americanus apr-2	3	0.8356545961002786	8.503946216002917E-4	HBB, HBA2, HBA1	350	3	20583	58.80857142857143	0.7621409062835942	0.05981108838588718	0.05906699309198692
INTERPRO	IPR000885:Fibrillar collagen, C-terminal	4	1.1142061281337048	8.69011395818176E-4	COL1A1, COL3A1, COL1A2, COL11A1	347	11	19129	20.046109510086453	0.43169838184715237	0.025675336694627928	0.024766824780818018
UP_KW_LIGAND	KW-0186~Copper	8	2.2284122562674096	9.0360971189929E-4	SPARC, MT1M, ALB, MT1F, MT1G, MT1B, F5, MT1E	147	74	6902	5.075933075933076	0.030269052092228632	0.007680682551143965	0.007002975267219498
PIR_SUPERFAMILY	PIRSF001191:matrix metalloproteinase, stromelysin type	5	1.392757660167131	9.075205130564762E-4	MMP12, MMP11, MMP1, MMP17, MMP9	42	20	1776	10.571428571428571	0.02775350338584026	0.02813313590475076	0.02813313590475076
SMART	SM00120:HX	5	1.392757660167131	9.267907038858757E-4	MMP12, MMP11, MMP1, MMP17, MMP9	203	23	10366	11.10087813236239	0.1314564119900875	0.04072823072190076	0.039924384062915874
INTERPRO	IPR017994:P-type trefoil, chordata	3	0.8356545961002786	9.669765555914662E-4	TFF3, TFF2, TFF1	347	3	19129	55.126801152737755	0.46678941890929293	0.02732759831019361	0.026360621754602142
GOTERM_CC_DIRECT	GO:0072562~blood microparticle	10	2.785515320334262	0.0010258266419821303	ITIH4, PRSS1, ALB, SLC2A1, HBB, HBA2, HBD, HBA1, CLU	354	148	20660	3.9433501297908076	0.29022123506633346	0.02141413115137697	0.020067733683775422
SMART	SM00038:COLFI	4	1.1142061281337048	0.0010717955453131778	COL1A1, COL3A1, COL1A2, COL11A1	203	11	10366	18.568741603224364	0.1504090579601498	0.04072823072190076	0.039924384062915874
UP_KW_DISEASE	KW-1007~Palmoplantar keratoderma	6	1.6713091922005572	0.0011372998238429954	GJB2, WNT10A, KRT17, KRT16, AQP5, KRT6B	99	39	4728	7.347319347319347	0.048836845118713	0.025020596124545897	0.023883296300702902
GOTERM_BP_DIRECT	GO:0071280~cellular response to copper ion	5	1.392757660167131	0.0011562722271312045	MT1M, MT1F, MT1G, MT1B, MT1E	340	27	19462	10.600217864923748	0.9011233782709138	0.07974291221594515	0.07838728270827407
GOTERM_CC_DIRECT	GO:0042589~zymogen granule membrane	4	1.1142061281337048	0.001245456726717409	DMBT1, SLC30A2, GP2, CUZD1	354	13	20660	17.9574098218166	0.3404792249716634	0.02446956157197733	0.02293105620367935
